category,rating,reviews,installs,type,price,content_rating,app_size,last_updated_encoded
Education/Business,4.7,5.666426688112432,8.517193191416238,Free,0.0,Everyone,3.2,3045
Entertainment,4.7,7.016609683894219,11.512925464970229,Free,0.0,Everyone,39.0,2744
Lifestyle,3.7,12.775191705421213,17.72753356339242,Free,0.0,Everyone,13.0,2884
Tools,4.5,8.715880102296456,13.122363377404328,Free,0.0,Everyone,38.0,3133
Lifestyle,3.7,9.137339479091693,13.122363377404328,Free,0.0,Teen,28.0,3126
Lifestyle,4.2,10.523122737159394,13.815510557964274,Free,0.0,Teen,22.0,2966
Lifestyle,4.1,10.125710680390595,13.815510557964274,Free,0.0,Everyone,21.0,3134
Tools,3.7,2.1972245773362196,6.907755278982137,Free,0.0,Everyone,23.0,2832
Tools,4.5,13.382232223210627,16.11809565095832,Free,0.0,Everyone,24.0,3134
Lifestyle,4.7,4.736198448394496,9.210340371976184,Free,0.0,Teen,8.3,2970
Entertainment,3.6,7.632885505395133,11.512925464970229,Free,0.0,Everyone,25.0,2581
Entertainment,3.5,8.155936337972394,13.122363377404328,Free,0.0,Everyone,41.0,2908
Lifestyle,4.1,11.82500254475672,16.11809565095832,Free,0.0,Everyone,14.0,3139
Education/Business,4.5,11.503077128915415,13.815510557964274,Free,0.0,Everyone,18.0,3135
Tools,4.8,6.421622267806518,9.210340371976184,Paid,1.99,Everyone,2.0,3126
Social,3.6,9.941216769346136,13.815510557964274,Free,0.0,Everyone,18.0,3113
Entertainment,4.3,3.6888794541139363,8.517193191416238,Free,0.0,Everyone,3.6,2265
Entertainment,4.6,4.969813299576001,6.907755278982137,Paid,6.99,Everyone,6.3,3056
Entertainment,4.5,14.087776408761066,16.11809565095832,Free,0.0,Everyone,21.0,3133
Lifestyle,3.7,10.412231010097795,16.11809565095832,Free,0.0,Everyone,18.0,3087
Tools,4.8,6.79346613258001,9.210340371976184,Free,0.0,Everyone,17.0,3119
Lifestyle,4.5,8.614138397472717,11.512925464970229,Free,0.0,Everyone,3.2,3105
Lifestyle,3.8,2.302585092994046,6.907755278982137,Free,0.0,Everyone,25.0,2765
Tools,3.6,7.061334366910438,11.512925464970229,Free,0.0,Everyone,0.341796875,1914
Lifestyle,5.0,0.6931471805599453,4.605170185988092,Free,0.0,Everyone,22.0,2796
Entertainment,4.0,11.70422328100386,16.11809565095832,Free,0.0,Teen,7.0,2938
Education/Business,3.4,7.426549072397305,11.512925464970229,Free,0.0,Everyone,4.0,2423
Tools,4.6,8.705331133531631,11.512925464970229,Free,0.0,Everyone,8.9,3107
Education/Business,4.6,8.4069317971587,11.512925464970229,Free,0.0,Everyone 10+,9.5,2768
Lifestyle,4.2,8.081784206935001,13.815510557964274,Free,0.0,Everyone,32.0,3092
Lifestyle,4.4,9.351318965235755,13.122363377404328,Free,0.0,Everyone,2.2,3009
Tools,4.1,11.260919368970917,15.424948470398375,Free,0.0,Teen,7.1,3072
Lifestyle,3.0,6.406879986069314,10.819778284410283,Free,0.0,Everyone 10+,42.0,2419
Entertainment,4.5,10.06895961723459,11.512925464970229,Free,0.0,Teen,96.0,3073
Entertainment,4.6,14.279954385114111,17.72753356339242,Free,0.0,Everyone,48.0,2912
Entertainment,4.1,6.278521424165844,9.210340371976184,Free,0.0,Everyone 10+,39.0,1484
Social,5.0,3.4011973816621555,4.605170185988092,Free,0.0,Teen,13.0,3060
Education/Business,4.1,3.2188758248682006,6.907755278982137,Free,0.0,Everyone,2.4,2887
Education/Business,4.2,7.748460023899697,11.512925464970229,Free,0.0,Everyone,4.5,1807
Education/Business,4.1,7.510977752014095,11.512925464970229,Free,0.0,Everyone,13.0,3122
Entertainment,3.5,8.308199063206446,13.122363377404328,Free,0.0,Everyone,26.0,3051
Tools,3.9,10.016012343377973,13.815510557964274,Free,0.0,Everyone,6.6,3002
Lifestyle,3.9,3.970291913552122,8.517193191416238,Free,0.0,Everyone,7.9,2819
Lifestyle,3.9,4.762173934797756,9.210340371976184,Free,0.0,Everyone,9.8,3054
Education/Business,3.8,7.232010331664759,11.512925464970229,Free,0.0,Everyone,51.0,3114
Tools,4.7,8.780326390946605,10.819778284410283,Paid,2.99,Everyone,2.0,2863
Tools,4.0,4.0943445622221,8.517193191416238,Free,0.0,Everyone,3.7,2999
Lifestyle,3.8,3.332204510175204,6.907755278982137,Free,0.0,Teen,4.1,2852
Lifestyle,5.0,1.6094379124341003,6.907755278982137,Free,0.0,Teen,8.1,2526
Tools,4.3,8.279697133877628,11.512925464970229,Free,0.0,Everyone,11.0,3064
Lifestyle,4.5,2.9444389791664403,8.517193191416238,Free,0.0,Everyone,5.4,3105
Entertainment,4.6,9.669598979685738,13.815510557964274,Free,0.0,Everyone,95.0,3126
Lifestyle,4.0,5.683579767338681,9.210340371976184,Free,0.0,Everyone,0.1494140625,1279
Social,5.0,1.6094379124341003,6.907755278982137,Free,0.0,Mature 17+,4.4,3119
Lifestyle,3.9,8.532081803909987,13.122363377404328,Free,0.0,Everyone,48.0,2650
Entertainment,4.4,9.52617248784431,13.815510557964274,Free,0.0,Everyone 10+,41.0,2661
Lifestyle,4.2,10.265940770051001,13.815510557964274,Free,0.0,Everyone,17.0,2226
Lifestyle,4.6,2.6390573296152584,8.517193191416238,Free,0.0,Everyone,7.2,3139
Lifestyle,4.6,4.189654742026425,9.210340371976184,Free,0.0,Everyone,17.0,2977
Education/Business,4.5,8.355614995760183,11.512925464970229,Free,0.0,Everyone,3.2,2797
Lifestyle,4.1,8.82585367025321,13.122363377404328,Free,0.0,Teen,12.0,2712
Entertainment,4.1,10.647304082870662,15.424948470398375,Free,0.0,Everyone,93.0,3107
Lifestyle,3.5,8.933004591578547,13.815510557964274,Free,0.0,Everyone,25.0,3126
Lifestyle,4.2,10.155257432638662,13.815510557964274,Free,0.0,Everyone,51.0,3126
Social,3.5,7.586803535162581,13.815510557964274,Free,0.0,Mature 17+,13.0,3053
Entertainment,4.6,11.746708218721976,13.815510557964274,Free,0.0,Everyone,9.6,2630
Tools,3.6,3.8918202981106265,8.517193191416238,Free,0.0,Everyone 10+,2.3,2035
Lifestyle,4.2,8.54110501146255,13.122363377404328,Free,0.0,Everyone,8.8,3115
Education/Business,4.1,4.02535169073515,6.907755278982137,Free,0.0,Everyone 10+,0.02734375,2355
Entertainment,4.6,12.001094352342806,15.424948470398375,Free,0.0,Everyone,100.0,3052
Lifestyle,4.6,3.332204510175204,6.907755278982137,Paid,1.99,Everyone,23.0,1473
Entertainment,4.4,11.881346156739012,15.424948470398375,Free,0.0,Teen,13.0,699
Tools,4.1,4.442651256490317,9.210340371976184,Free,0.0,Everyone,44.0,3135
Lifestyle,3.0,5.802118375377063,10.819778284410283,Free,0.0,Everyone,7.8,2993
Entertainment,3.8,6.144185634125646,9.210340371976184,Paid,0.99,Everyone,28.0,2643
Lifestyle,3.7,4.795790545596741,9.210340371976184,Free,0.0,Mature 17+,3.8,2919
Lifestyle,4.5,3.6635616461296463,6.907755278982137,Free,0.0,Everyone,7.4,2989
Entertainment,5.0,0.6931471805599453,0.0,Paid,0.99,Everyone,16.0,2618
Lifestyle,4.8,7.307202314764738,10.819778284410283,Free,0.0,Everyone,38.0,2860
Lifestyle,4.2,9.889388628156626,13.815510557964274,Free,0.0,Everyone,41.0,2867
Social,4.4,1.9459101490553132,8.517193191416238,Free,0.0,Everyone,0.30078125,2440
Lifestyle,4.2,10.75856223773664,13.815510557964274,Free,0.0,Everyone,58.0,3132
Education/Business,4.0,11.268379507395583,15.424948470398375,Free,0.0,Everyone,46.0,3133
Lifestyle,4.4,10.498691088765947,13.815510557964274,Free,0.0,Teen,41.0,2671
Entertainment,4.0,11.3948173764899,15.424948470398375,Free,0.0,Everyone,6.1,2652
Education/Business,3.0,0.6931471805599453,4.605170185988092,Free,0.0,Everyone,14.0,3120
Tools,3.7,3.258096538021482,8.517193191416238,Free,0.0,Everyone,2.2,2131
Tools,3.6,8.903407519932264,11.512925464970229,Free,0.0,Everyone,19.0,3114
Lifestyle,3.5,9.281823473598047,13.815510557964274,Free,0.0,Everyone,41.0,3125
Education/Business,4.3,2.4849066497880004,6.907755278982137,Free,0.0,Everyone,9.0,2943
Lifestyle,4.2,11.828954440561857,13.815510557964274,Free,0.0,Everyone,52.0,2573
Lifestyle,3.8,1.6094379124341003,6.214608098422191,Free,0.0,Everyone,1.1,3133
Entertainment,4.5,2.4849066497880004,6.907755278982137,Free,0.0,Everyone,23.0,2947
Social,4.8,8.579792333172758,10.819778284410283,Free,0.0,Mature 17+,3.5,3032
Lifestyle,3.1,8.47595444339964,13.122363377404328,Free,0.0,Teen,30.0,3085
Entertainment,4.1,8.975124239427704,13.122363377404328,Free,0.0,Everyone 10+,21.0,2490
Education/Business,4.7,10.8731863411109,13.815510557964274,Free,0.0,Everyone,5.4,2915
Lifestyle,3.8,10.794091177474298,16.11809565095832,Free,0.0,Everyone,20.0,3133
Entertainment,4.1,9.962840778235641,13.815510557964274,Free,0.0,Teen,48.0,3031
Education/Business,4.0,6.727431724850855,11.512925464970229,Free,0.0,Everyone,15.0,2545
Entertainment,4.6,11.741231666841102,16.11809565095832,Free,0.0,Everyone,33.0,3125
Entertainment,4.8,2.0794415416798357,6.214608098422191,Free,0.0,Everyone,16.0,2930
Education/Business,4.0,0.6931471805599453,2.302585092994046,Free,0.0,Everyone,3.3,2938
Lifestyle,4.4,4.74493212836325,9.210340371976184,Free,0.0,Everyone,31.0,3115
Lifestyle,4.1,6.075346031088684,10.819778284410283,Free,0.0,Everyone,17.0,3093
Education/Business,3.9,4.477336814478207,9.210340371976184,Free,0.0,Everyone,5.3,3011
Lifestyle,4.4,8.917444732471514,13.815510557964274,Free,0.0,Everyone,31.0,3061
Lifestyle,4.1,5.424950017481403,9.210340371976184,Free,0.0,Teen,69.0,3093
Lifestyle,4.8,1.6094379124341003,2.302585092994046,Free,0.0,Everyone,1.5,2817
Lifestyle,4.6,10.404171927225226,13.815510557964274,Free,0.0,Everyone,13.0,3137
Entertainment,5.0,0.0,4.605170185988092,Free,0.0,Everyone,2.9,3029
Lifestyle,3.9,11.830484250289663,15.424948470398375,Free,0.0,Everyone,30.0,2658
Tools,4.2,9.48006211905097,13.122363377404328,Free,0.0,Everyone,9.2,3132
Tools,4.0,1.3862943611198906,6.214608098422191,Free,0.0,Everyone,8.2,3113
Tools,3.6,1.9459101490553132,6.907755278982137,Free,0.0,Everyone,16.0,3134
Lifestyle,4.4,6.876264611890766,10.819778284410283,Free,0.0,Everyone,26.0,3122
Tools,4.1,9.577203242302405,13.815510557964274,Free,0.0,Everyone,16.0,3133
Tools,4.0,5.288267030694535,10.819778284410283,Free,0.0,Everyone,3.5,2582
Entertainment,4.5,13.761598046947972,16.11809565095832,Free,0.0,Teen,60.0,3127
Tools,3.5,8.276394704863307,13.815510557964274,Free,0.0,Everyone,18.0,3002
Social,4.1,12.643914587967513,16.11809565095832,Free,0.0,Teen,85.0,3136
Social,4.9,8.644178203170727,10.819778284410283,Free,0.0,Teen,67.0,3115
Education/Business,4.6,7.790282380703483,11.512925464970229,Free,0.0,Everyone,28.0,3136
Education/Business,4.3,10.133249156151914,13.815510557964274,Free,0.0,Everyone,11.0,3127
Entertainment,4.7,6.856461984594587,11.512925464970229,Free,0.0,Everyone,18.0,3119
Lifestyle,4.7,7.77779262633883,11.512925464970229,Free,0.0,Everyone,6.9,3081
Social,4.1,6.342121418721152,11.512925464970229,Free,0.0,Mature 17+,27.0,3024
Lifestyle,5.0,1.0986122886681098,4.605170185988092,Free,0.0,Everyone,9.3,2838
Entertainment,4.4,10.388872283820167,13.815510557964274,Paid,0.99,Teen,99.0,3105
Tools,4.7,14.770475315123587,17.72753356339242,Free,0.0,Everyone,49.0,3126
Lifestyle,3.1,3.8501476017100584,9.210340371976184,Free,0.0,Everyone,5.5,2143
Lifestyle,4.4,9.66478610230597,11.512925464970229,Paid,3.49,Everyone,13.0,3128
Tools,3.6,3.9889840465642745,8.517193191416238,Free,0.0,Mature 17+,17.0,3105
Tools,4.7,2.9444389791664403,6.907755278982137,Free,0.0,Everyone,6.4,2372
Lifestyle,4.5,10.771511983000792,13.815510557964274,Free,0.0,Everyone,27.0,3072
Tools,2.6,4.51085950651685,8.517193191416238,Free,0.0,Everyone,2.8,3118
Tools,3.6,8.938925271988273,13.815510557964274,Free,0.0,Everyone,19.0,3113
Tools,4.7,1.9459101490553132,6.907755278982137,Free,0.0,Everyone,29.0,3099
Tools,4.6,6.437751649736401,9.210340371976184,Paid,3.99,Everyone,8.4,2564
Lifestyle,4.2,1.6094379124341003,3.912023005428146,Free,0.0,Teen,54.0,3133
Tools,4.1,6.450470422144176,11.512925464970229,Free,0.0,Everyone,3.8,2485
Lifestyle,4.5,3.091042453358316,6.907755278982137,Free,0.0,Everyone,23.0,2391
Tools,4.3,4.812184355372417,9.210340371976184,Free,0.0,Everyone,2.9,2230
Tools,4.2,4.04305126783455,9.210340371976184,Free,0.0,Everyone,15.0,2804
Tools,4.2,2.4849066497880004,6.214608098422191,Free,0.0,Everyone,88.0,2971
Entertainment,4.2,8.254528881939745,13.122363377404328,Free,0.0,Everyone 10+,76.0,3136
Entertainment,4.6,10.29799282040795,13.815510557964274,Free,0.0,Mature 17+,57.0,3139
Tools,4.5,4.718498871295094,6.907755278982137,Paid,7.99,Everyone,2.4,2631
Entertainment,4.2,12.704299233719649,16.11809565095832,Free,0.0,Everyone,27.0,3070
Tools,3.5,2.3978952727983707,6.907755278982137,Free,0.0,Everyone,3.0,2997
Entertainment,3.9,7.594381242551817,11.512925464970229,Free,0.0,Mature 17+,62.0,2903
Education/Business,4.4,6.976348070447749,13.122363377404328,Free,0.0,Everyone,9.7,3127
Lifestyle,4.5,11.248894812849729,13.815510557964274,Free,0.0,Everyone,18.0,3134
Lifestyle,3.0,0.6931471805599453,4.605170185988092,Free,0.0,Everyone,33.0,2904
Lifestyle,4.7,2.302585092994046,6.214608098422191,Free,0.0,Everyone,2.0,2590
Lifestyle,4.3,2.4849066497880004,6.907755278982137,Free,0.0,Everyone,0.5986328125,2241
Entertainment,4.3,8.928375259853631,13.122363377404328,Free,0.0,Everyone,25.0,3113
Education/Business,3.8,5.313205979041787,9.210340371976184,Free,0.0,Everyone,5.9,2464
Entertainment,4.3,12.180595850549146,16.11809565095832,Free,0.0,Everyone 10+,30.0,2950
Tools,4.3,1.791759469228055,6.907755278982137,Free,0.0,Everyone,5.3,2631
Social,4.2,9.634758073001034,13.815510557964274,Free,0.0,Everyone,17.0,2945
Tools,4.6,4.356708826689592,9.210340371976184,Free,0.0,Everyone,0.3662109375,3012
Education/Business,3.7,4.787491742782046,9.210340371976184,Free,0.0,Everyone,31.0,2852
Education/Business,4.3,4.762173934797756,9.210340371976184,Free,0.0,Everyone,5.0,2364
Lifestyle,5.0,2.4849066497880004,4.605170185988092,Paid,0.99,Teen,1.2,1544
Entertainment,3.7,9.7553934942914,13.815510557964274,Free,0.0,Everyone 10+,7.2,3137
Tools,4.0,11.358129577040982,15.424948470398375,Free,0.0,Everyone,27.0,2977
Tools,3.8,4.143134726391533,9.210340371976184,Free,0.0,Everyone,24.0,3094
Lifestyle,4.3,6.88653164253051,11.512925464970229,Free,0.0,Everyone,9.9,3132
Education/Business,4.4,7.537430036586509,11.512925464970229,Free,0.0,Everyone,5.7,2636
Tools,4.5,8.349484346990128,13.122363377404328,Free,0.0,Everyone,0.640625,3104
Lifestyle,3.9,11.498674399200368,16.11809565095832,Free,0.0,Everyone,37.0,3118
Lifestyle,3.8,3.7612001156935624,9.210340371976184,Free,0.0,Everyone,22.0,2622
Education/Business,4.3,1.791759469228055,6.907755278982137,Free,0.0,Everyone,15.0,2700
Lifestyle,4.5,6.434546518787453,8.517193191416238,Paid,0.99,Everyone,47.0,3074
Education/Business,4.3,5.327876168789581,10.819778284410283,Free,0.0,Everyone,18.0,2545
Entertainment,4.8,13.217164336668787,16.11809565095832,Free,0.0,Everyone,85.0,3121
Lifestyle,4.5,11.004929168214398,13.815510557964274,Free,0.0,Everyone,28.0,3115
Tools,4.0,6.693323668269949,11.512925464970229,Free,0.0,Everyone,1.8,3059
Tools,3.5,2.0794415416798357,6.907755278982137,Free,0.0,Everyone,32.0,2769
Social,3.1,6.208590026096629,11.512925464970229,Free,0.0,Everyone,36.0,3119
Education/Business,4.5,2.6390573296152584,6.907755278982137,Free,0.0,Everyone,30.0,3120
Tools,4.3,10.619056476530803,15.424948470398375,Free,0.0,Everyone,2.6,2764
Education/Business,4.5,11.246561211201454,13.815510557964274,Free,0.0,Everyone 10+,4.6,2701
Social,4.0,7.563200592358071,13.815510557964274,Free,0.0,Everyone,0.69921875,2175
Lifestyle,4.4,6.311734809152915,11.512925464970229,Free,0.0,Everyone,38.0,2740
Entertainment,4.2,12.168770490766189,17.72753356339242,Free,0.0,Teen,17.0,3136
Lifestyle,4.2,7.906547232368036,13.122363377404328,Free,0.0,Everyone,24.0,3126
Lifestyle,3.9,8.839711378703475,13.815510557964274,Free,0.0,Everyone,25.0,2952
Lifestyle,4.3,8.13739583005665,11.512925464970229,Free,0.0,Everyone,13.0,2979
Tools,4.4,8.701346403039162,13.122363377404328,Free,0.0,Everyone,4.3,2178
Education/Business,4.6,12.058963780491961,15.424948470398375,Free,0.0,Everyone,14.0,3043
Education/Business,4.0,5.19295685089021,9.210340371976184,Free,0.0,Everyone,27.0,3099
Tools,4.1,3.091042453358316,8.517193191416238,Free,0.0,Everyone,2.4,3124
Lifestyle,4.5,3.332204510175204,6.907755278982137,Free,0.0,Teen,5.6,3122
Lifestyle,4.7,5.497168225293202,9.210340371976184,Free,0.0,Mature 17+,25.0,2840
Lifestyle,4.6,12.031564484503775,13.122363377404328,Free,0.0,Everyone,5.0,3129
Tools,5.0,1.0986122886681098,2.302585092994046,Free,0.0,Everyone,53.0,3115
Entertainment,3.8,9.97222039021722,13.815510557964274,Free,0.0,Everyone,84.0,3045
Tools,4.3,14.219903758451343,17.72753356339242,Free,0.0,Everyone,14.0,3135
Tools,4.5,11.957604875954718,16.11809565095832,Free,0.0,Everyone,12.0,3138
Education/Business,3.0,3.367295829986474,8.517193191416238,Free,0.0,Everyone 10+,37.0,3064
Lifestyle,3.9,6.894670039433482,9.210340371976184,Free,0.0,Everyone,4.5,2797
Tools,4.3,5.910796644040527,9.210340371976184,Free,0.0,Everyone,11.0,3120
Lifestyle,3.3,9.125762395500885,13.815510557964274,Free,0.0,Teen,98.0,3134
Tools,3.9,3.6109179126442243,9.210340371976184,Free,0.0,Everyone,21.0,3120
Lifestyle,4.3,7.682943169878292,11.512925464970229,Free,0.0,Everyone,12.0,2035
Tools,4.0,6.601230118728877,10.819778284410283,Free,0.0,Everyone,6.8,2953
Education/Business,3.9,2.995732273553991,9.210340371976184,Free,0.0,Everyone,9.7,2363
Tools,4.2,10.268338977758996,13.815510557964274,Free,0.0,Everyone,7.1,3063
Lifestyle,4.2,10.300786071311231,13.815510557964274,Free,0.0,Everyone,45.0,3121
Entertainment,4.6,6.876264611890766,9.210340371976184,Free,0.0,Everyone,3.6,1693
Lifestyle,4.1,10.258466058337035,15.424948470398375,Free,0.0,Everyone,29.0,3136
Entertainment,4.4,11.493977072711385,16.11809565095832,Free,0.0,Teen,40.0,3066
Tools,4.4,7.893572073504902,13.122363377404328,Free,0.0,Everyone,2.2,3000
Entertainment,4.4,13.96671289569936,17.72753356339242,Free,0.0,Everyone,31.0,3122
Social,4.2,11.737923296044618,16.11809565095832,Free,0.0,Everyone,2.7,2620
Lifestyle,2.0,4.912654885736052,9.210340371976184,Free,0.0,Everyone,15.0,3053
Entertainment,4.1,7.151485463904735,11.512925464970229,Free,0.0,Everyone,4.6,2904
Lifestyle,4.3,7.718685495198466,11.512925464970229,Free,0.0,Everyone,30.0,2881
Entertainment,4.3,10.647304082870662,13.815510557964274,Free,0.0,Everyone,17.0,2092
Lifestyle,3.9,11.467268885990409,16.11809565095832,Free,0.0,Everyone,58.0,3115
Social,4.3,10.520104599106125,13.815510557964274,Free,0.0,Mature 17+,44.0,3136
Lifestyle,3.6,7.21081845347222,13.122363377404328,Free,0.0,Mature 17+,4.8,2852
Social,4.6,6.47543271670409,10.819778284410283,Free,0.0,Everyone,0.8173828125,1315
Social,3.7,5.384495062789089,9.210340371976184,Free,0.0,Everyone,3.7,1653
Lifestyle,5.0,1.3862943611198906,4.605170185988092,Free,0.0,Everyone,14.0,3111
Entertainment,3.3,5.683579767338681,9.210340371976184,Free,0.0,Everyone,19.0,3121
Lifestyle,4.1,4.61512051684126,6.907755278982137,Free,0.0,Everyone,5.1,2625
Tools,3.3,6.906754778648554,11.512925464970229,Free,0.0,Everyone,0.0888671875,1446
Education/Business,2.3,5.5254529391317835,10.819778284410283,Free,0.0,Everyone,5.7,2841
Entertainment,4.5,7.904703913873747,11.512925464970229,Free,0.0,Everyone,4.8,2887
Lifestyle,4.2,6.1070228877422545,9.210340371976184,Free,0.0,Teen,56.0,2968
Entertainment,3.3,5.14166355650266,9.210340371976184,Free,0.0,Everyone,4.8,2778
Entertainment,4.2,8.391629968440892,13.815510557964274,Free,0.0,Everyone,4.5,3099
Tools,3.9,9.89131375160442,15.424948470398375,Free,0.0,Everyone,2.9,2935
Education/Business,4.4,11.217547185883976,13.815510557964274,Free,0.0,Everyone,8.6,3120
Lifestyle,4.8,1.791759469228055,4.605170185988092,Free,0.0,Everyone,14.0,3003
Lifestyle,4.0,2.3978952727983707,6.907755278982137,Free,0.0,Everyone,9.4,2200
Lifestyle,4.2,7.389563953677635,13.122363377404328,Free,0.0,Everyone,43.0,3076
Education/Business,3.7,6.684611727667927,10.819778284410283,Free,0.0,Everyone,32.0,3093
Lifestyle,4.3,10.655658073545535,13.815510557964274,Free,0.0,Everyone,36.0,2385
Lifestyle,4.6,4.23410650459726,6.907755278982137,Free,0.0,Everyone,3.1,2761
Lifestyle,4.3,8.612321536507814,11.512925464970229,Free,0.0,Everyone,94.0,3125
Tools,4.4,7.951207156472972,11.512925464970229,Free,0.0,Everyone,5.1,1471
Tools,4.3,5.541263545158426,8.517193191416238,Paid,14.99,Everyone,1.6,3127
Entertainment,4.4,11.041657036202691,15.424948470398375,Free,0.0,Everyone,9.6,3130
Tools,2.6,1.6094379124341003,4.605170185988092,Free,0.0,Everyone,27.0,2681
Entertainment,4.3,12.365590325781675,17.72753356339242,Free,0.0,Everyone,38.0,2517
Lifestyle,4.2,6.320768294250582,10.819778284410283,Free,0.0,Everyone,4.4,3127
Entertainment,4.6,13.152388090510025,16.11809565095832,Free,0.0,Everyone,63.0,3077
Tools,4.5,11.18673815668355,13.815510557964274,Free,0.0,Everyone,16.0,3120
Lifestyle,4.5,13.788416814966158,17.72753356339242,Free,0.0,Teen,20.0,3139
Tools,4.8,2.833213344056216,3.912023005428146,Free,0.0,Everyone,6.7,3046
Lifestyle,4.2,13.662269630853158,17.72753356339242,Free,0.0,Everyone,18.0,3133
Lifestyle,4.6,9.86110183603969,13.815510557964274,Free,0.0,Everyone,70.0,2630
Lifestyle,3.8,9.246286498749653,13.815510557964274,Free,0.0,Everyone,78.0,3126
Education/Business,3.9,3.9889840465642745,9.210340371976184,Free,0.0,Everyone,2.8,2914
